X:Pos_TX-Body3-rev_clearance_joint(m),X:Pos_TY-Body3-rev_clearance_joint(m),X:Pos_TZ-Body3-rev_clearance_joint(m),X:Vel_TX-Body3-rev_clearance_joint(m/s),X:Vel_TY-Body3-rev_clearance_joint(m/s),X:Vel_TZ-Body3-rev_clearance_joint(m/s),X:Acc_TX-Body3-rev_clearance_joint(m/s^2),X:Acc_TY-Body3-rev_clearance_joint(m/s^2),X:Acc_TZ-Body3-rev_clearance_joint(m/s^2),Y:Pos_TX-Body3-rev_clearance_joint(m),Y:Pos_TY-Body3-rev_clearance_joint(m),Y:Pos_TZ-Body3-rev_clearance_joint(m),Y:Vel_TX-Body3-rev_clearance_joint(m/s),Y:Vel_TY-Body3-rev_clearance_joint(m/s),Y:Vel_TZ-Body3-rev_clearance_joint(m/s),Y:Acc_TX-Body3-rev_clearance_joint(m/s^2),Y:Acc_TY-Body3-rev_clearance_joint(m/s^2),Y:Acc_TZ-Body3-rev_clearance_joint(m/s^2)
0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,-1.5940650e-29,-9.8066500,6.0559754e-34
0.00010100000,0.00010100000,0.00010100000,0.00010100000,0.00010100000,0.00010100000,0.00010100000,0.00010100000,0.00010100000,-7.9139993e-40,-5.0018818e-08,1.0913450e-43,-7.9945458e-36,-0.00099047165,1.1155469e-39,-9.4439030e-40,-9.8066500,9.2752957e-40
0.00021300000,0.00021300000,0.00021300000,0.00021300000,0.00021300000,0.00021300000,0.00021300000,0.00021300000,0.00021300000,-1.6867891e-39,-2.2245895e-07,2.3407688e-43,-7.9945458e-36,-0.0020888165,1.1155597e-39,-1.1627631e-41,-9.8066500,1.5175488e-41
0.00030900000,0.00030900000,0.00030900000,0.00030900000,0.00030900000,0.00030900000,0.00030900000,0.00030900000,0.00030900000,-2.4542655e-39,-4.6817437e-07,3.4117064e-43,-7.9945458e-36,-0.0030302549,1.1155601e-39,-1.2196695e-42,-9.8066500,1.6135290e-42
0.00040500000,0.00040500000,0.00040500000,0.00040500000,0.00040500000,0.00040500000,0.00040500000,0.00040500000,0.00040500000,-3.2217419e-39,-8.0426788e-07,4.4826441e-43,-7.9945458e-36,-0.0039716933,1.1155602e-39,-2.7253545e-43,-9.8066500,3.6524950e-43
0.00050100000,0.00050100000,0.00050100000,0.00050100000,0.00050100000,0.00050100000,0.00050100000,0.00050100000,0.00050100000,-3.9892183e-39,-1.2307395e-06,5.5535819e-43,-7.9945458e-36,-0.0049131317,1.1155602e-39,-8.8622549e-44,-9.8066500,1.2017853e-43
0.00062900000,0.00062900000,0.00062900000,0.00062900000,0.00062900000,0.00062900000,0.00062900000,0.00062900000,0.00062900000,-5.0125201e-39,-1.9399564e-06,6.9814989e-43,-7.9945458e-36,-0.0061683829,1.1155602e-39,-1.9822078e-44,-9.8066500,2.7213006e-44
0.00075700000,0.00075700000,0.00075700000,0.00075700000,0.00075700000,0.00075700000,0.00075700000,0.00075700000,0.00075700000,-6.0358220e-39,-2.8098455e-06,8.4094160e-43,-7.9945458e-36,-0.0074236341,1.1155602e-39,-6.4481625e-45,-9.8066500,9.0963083e-45
0.00082100000,0.00082100000,0.00082100000,0.00082100000,0.00082100000,0.00082100000,0.00082100000,0.00082100000,0.00082100000,-6.5474729e-39,-3.3050421e-06,9.1233745e-43,-7.9945458e-36,-0.0080512597,1.1155602e-39,-4.4351644e-45,-9.8066500,6.3710859e-45
0.00094900000,0.00094900000,0.00094900000,0.00094900000,0.00094900000,0.00094900000,0.00094900000,0.00094900000,0.00094900000,-7.5707748e-39,-4.4159394e-06,1.0551292e-42,-7.9945458e-36,-0.0093065109,1.1155602e-39,-2.0964739e-45,-9.8066500,3.1045592e-45
0.0010130000,0.0010130000,0.0010130000,0.0010130000,0.0010130000,0.0010130000,0.0010130000,0.0010130000,0.0010130000,-8.0824257e-39,-5.0316401e-06,1.1265250e-42,-7.9945458e-36,-0.0099341365,1.1155602e-39,-1.4450890e-45,-9.8066500,2.1624484e-45
0.0011410000,0.0011410000,0.0011410000,0.0011410000,0.0011410000,0.0011410000,0.0011410000,0.0011410000,0.0011410000,-9.1057276e-39,-6.3835457e-06,1.2693167e-42,-7.9945458e-36,-0.011189388,1.1155602e-39,-6.8422777e-46,-9.8066500,1.0464208e-45
0.0012050000,0.0012050000,0.0012050000,0.0012050000,0.0012050000,0.0012050000,0.0012050000,0.0012050000,0.0012050000,-9.6173785e-39,-7.1197505e-06,1.3407126e-42,-7.9945458e-36,-0.011817013,1.1155602e-39,-4.6801179e-46,-9.8066500,7.2728200e-46
0.0013330000,0.0013330000,0.0013330000,0.0013330000,0.0013330000,0.0013330000,0.0013330000,0.0013330000,0.0013330000,-1.0640680e-38,-8.7126643e-06,1.4835043e-42,-7.9945458e-36,-0.013072264,1.1155602e-39,-2.2716362e-46,-9.8066500,3.5092064e-46
0.0015250000,0.0015250000,0.0015250000,0.0015250000,0.0015250000,0.0015250000,0.0015250000,0.0015250000,0.0015250000,-1.2175633e-38,-1.1403295e-05,1.6976918e-42,-7.9945458e-36,-0.014955141,1.1155602e-39,-1.0673953e-46,-9.8066500,1.8036351e-46
0.0016530000,0.0016530000,0.0016530000,0.0016530000,0.0016530000,0.0016530000,0.0016530000,0.0016530000,0.0016530000,-1.3198935e-38,-1.3397889e-05,1.8404835e-42,-7.9945458e-36,-0.016210392,1.1155602e-39,-7.3896599e-47,-9.8066500,1.3158689e-46
0.0017810000,0.0017810000,0.0017810000,0.0017810000,0.0017810000,0.0017810000,0.0017810000,0.0017810000,0.0017810000,-1.4222237e-38,-1.5553156e-05,1.9832752e-42,-7.9945458e-36,-0.017465644,1.1155602e-39,-5.4738221e-47,-9.8066500,9.5059550e-47
0.0019090000,0.0019090000,0.0019090000,0.0019090000,0.0019090000,0.0019090000,0.0019090000,0.0019090000,0.0019090000,-1.5245539e-38,-1.7869094e-05,2.1260669e-42,-7.9945458e-36,-0.018720895,1.1155602e-39,-3.2842933e-47,-9.8066500,6.8198264e-47
0.0020370000,0.0020370000,0.0020370000,0.0020370000,0.0020370000,0.0020370000,0.0020370000,0.0020370000,0.0020370000,-1.6268841e-38,-2.0345705e-05,2.2688586e-42,-7.9945458e-36,-0.019976146,1.1155602e-39,-2.1895289e-47,-9.8066500,4.8692427e-47
0.0021650000,0.0021650000,0.0021650000,0.0021650000,0.0021650000,0.0021650000,0.0021650000,0.0021650000,0.0021650000,-1.7292143e-38,-2.2982988e-05,2.4116503e-42,-7.9945458e-36,-0.021231397,1.1155602e-39,-1.6421466e-47,-9.8066500,3.4636358e-47
0.0022930000,0.0022930000,0.0022930000,0.0022930000,0.0022930000,0.0022930000,0.0022930000,0.0022930000,0.0022930000,-1.8315444e-38,-2.5780942e-05,2.5544420e-42,-7.9945458e-36,-0.022486648,1.1155602e-39,-5.4738221e-48,-9.8066500,2.4573399e-47
0.0024210000,0.0024210000,0.0024210000,0.0024210000,0.0024210000,0.0024210000,0.0024210000,0.0024210000,0.0024210000,-1.9338746e-38,-2.8739570e-05,2.6972337e-42,-7.9945458e-36,-0.023741900,1.1155602e-39,-5.4738221e-48,-9.8066500,1.7402371e-47
0.0025490000,0.0025490000,0.0025490000,0.0025490000,0.0025490000,0.0025490000,0.0025490000,0.0025490000,0.0025490000,-2.0362048e-38,-3.1858869e-05,2.8400255e-42,-7.9945458e-36,-0.024997151,1.1155602e-39,-1.0947644e-47,-9.8066500,1.2305409e-47
0.0026770000,0.0026770000,0.0026770000,0.0026770000,0.0026770000,0.0026770000,0.0026770000,0.0026770000,0.0026770000,-2.1385350e-38,-3.5138840e-05,2.9828172e-42,-7.9945458e-36,-0.026252402,1.1155602e-39,-1.0947644e-47,-9.8066500,8.6811398e-48
0.0028050000,0.0028050000,0.0028050000,0.0028050000,0.0028050000,0.0028050000,0.0028050000,0.0028050000,0.0028050000,-2.2408652e-38,-3.8579484e-05,3.1256089e-42,-7.9945458e-36,-0.027507653,1.1155602e-39,-1.0947644e-47,-9.8066500,6.1206312e-48
0.0030610000,0.0030610000,0.0030610000,0.0030610000,0.0030610000,0.0030610000,0.0030610000,0.0030610000,0.0030610000,-2.4455256e-38,-4.5942787e-05,3.4111923e-42,-7.9945458e-36,-0.030018156,1.1155602e-39,0.0000000,-9.8066500,5.0435070e-48
0.0033170000,0.0033170000,0.0033170000,0.0033170000,0.0033170000,0.0033170000,0.0033170000,0.0033170000,0.0033170000,-2.6501859e-38,-5.3948779e-05,3.6967757e-42,-7.9945458e-36,-0.032528658,1.1155602e-39,5.4738221e-48,-9.8066500,3.9610373e-48
0.0035730000,0.0035730000,0.0035730000,0.0035730000,0.0035730000,0.0035730000,0.0035730000,0.0035730000,0.0035730000,-2.8548463e-38,-6.2597460e-05,3.9823591e-42,-7.9945458e-36,-0.035039160,1.1155602e-39,1.6421466e-47,-9.8066500,3.0228969e-48
0.0038290000,0.0038290000,0.0038290000,0.0038290000,0.0038290000,0.0038290000,0.0038290000,0.0038290000,0.0038290000,-3.0595067e-38,-7.1888830e-05,4.2679425e-42,-7.9945458e-36,-0.037549663,1.1155602e-39,-1.0947644e-47,-9.8066500,2.2665045e-48
0.0040850000,0.0040850000,0.0040850000,0.0040850000,0.0040850000,0.0040850000,0.0040850000,0.0040850000,0.0040850000,-3.2641671e-38,-8.1822888e-05,4.5535259e-42,-7.9945458e-36,-0.040060165,1.1155602e-39,-1.0947644e-47,-9.8066500,1.6838418e-48
0.0043410000,0.0043410000,0.0043410000,0.0043410000,0.0043410000,0.0043410000,0.0043410000,0.0043410000,0.0043410000,-3.4688274e-38,-9.2399634e-05,4.8391093e-42,-7.9945458e-36,-0.042570668,1.1155602e-39,0.0000000,-9.8066500,1.2348173e-48
0.0045970000,0.0045970000,0.0045970000,0.0045970000,0.0045970000,0.0045970000,0.0045970000,0.0045970000,0.0045970000,-3.6734878e-38,-0.00010361907,5.1246927e-42,-7.9945458e-36,-0.045081170,1.1155602e-39,0.0000000,-9.8066500,9.0339447e-49
0.0048530000,0.0048530000,0.0048530000,0.0048530000,0.0048530000,0.0048530000,0.0048530000,0.0048530000,0.0048530000,-3.8781482e-38,-0.00011548119,5.4102761e-42,-7.9945458e-36,-0.047591672,1.1155602e-39,0.0000000,-9.8066500,6.5215459e-49
0.0051090000,0.0051090000,0.0051090000,0.0051090000,0.0051090000,0.0051090000,0.0051090000,0.0051090000,0.0051090000,-4.0828085e-38,-0.00012798601,5.6958595e-42,-7.9945458e-36,-0.050102175,1.1155602e-39,-1.0947644e-47,-9.8066500,4.6506106e-49
0.0053650000,0.0053650000,0.0053650000,0.0053650000,0.0053650000,0.0053650000,0.0053650000,0.0053650000,0.0053650000,-4.2874689e-38,-0.00014113351,5.9814429e-42,-7.9945458e-36,-0.052612677,1.1155602e-39,0.0000000,-9.8066500,3.2607729e-49
0.0056210000,0.0056210000,0.0056210000,0.0056210000,0.0056210000,0.0056210000,0.0056210000,0.0056210000,0.0056210000,-4.4921293e-38,-0.00015492370,6.2670263e-42,-7.9945458e-36,-0.055123180,1.1155602e-39,1.0947644e-47,-9.8066500,2.4589435e-49
0.0061330000,0.0061330000,0.0061330000,0.0061330000,0.0061330000,0.0061330000,0.0061330000,0.0061330000,0.0061330000,-4.9014500e-38,-0.00018443214,6.8381932e-42,-7.9945458e-36,-0.060144184,1.1155602e-39,0.0000000,-9.8066500,2.1916671e-49
0.0066450000,0.0066450000,0.0066450000,0.0066450000,0.0066450000,0.0066450000,0.0066450000,0.0066450000,0.0066450000,-5.3107708e-38,-0.00021651134,7.4093600e-42,-7.9945458e-36,-0.065165189,1.1155602e-39,-1.0947644e-47,-9.8066500,1.8174800e-49
0.0071570000,0.0071570000,0.0071570000,0.0071570000,0.0071570000,0.0071570000,0.0071570000,0.0071570000,0.0071570000,-5.7200915e-38,-0.00025116130,7.9805268e-42,-7.9945458e-36,-0.070186194,1.1155602e-39,0.0000000,-9.8066500,1.4967482e-49
0.0076690000,0.0076690000,0.0076690000,0.0076690000,0.0076690000,0.0076690000,0.0076690000,0.0076690000,0.0076690000,-6.1294123e-38,-0.00028838200,8.5516936e-42,-7.9945458e-36,-0.075207199,1.1155602e-39,-2.1895289e-47,-9.8066500,1.0691059e-49
0.0081810000,0.0081810000,0.0081810000,0.0081810000,0.0081810000,0.0081810000,0.0081810000,0.0081810000,0.0081810000,-6.5387330e-38,-0.00032817347,9.1228604e-42,-7.9945458e-36,-0.080228204,1.1155602e-39,0.0000000,-9.8066500,8.5528471e-50
0.0086930000,0.0086930000,0.0086930000,0.0086930000,0.0086930000,0.0086930000,0.0086930000,0.0086930000,0.0086930000,-6.9480538e-38,-0.00037053568,9.6940272e-42,-7.9945458e-36,-0.085249208,1.1155602e-39,2.1895289e-47,-9.8066500,6.4146353e-50
0.0092050000,0.0092050000,0.0092050000,0.0092050000,0.0092050000,0.0092050000,0.0092050000,0.0092050000,0.0092050000,-7.3573745e-38,-0.00041546866,1.0265194e-41,-7.9945458e-36,-0.090270213,1.1155602e-39,0.0000000,-9.8066500,6.4146353e-50
0.0097170000,0.0097170000,0.0097170000,0.0097170000,0.0097170000,0.0097170000,0.0097170000,0.0097170000,0.0097170000,-7.7666953e-38,-0.00046297238,1.0836361e-41,-7.9945458e-36,-0.095291218,1.1155602e-39,0.0000000,-9.8066500,3.2073177e-50
0.010229000,0.010229000,0.010229000,0.010229000,0.010229000,0.010229000,0.010229000,0.010229000,0.010229000,-8.1760160e-38,-0.00051304686,1.1407528e-41,-7.9945458e-36,-0.10031222,1.1155602e-39,-4.3790577e-47,-9.8066500,2.1382118e-50
0.010741000,0.010741000,0.010741000,0.010741000,0.010741000,0.010741000,0.010741000,0.010741000,0.010741000,-8.5853368e-38,-0.00056569210,1.1978694e-41,-7.9945458e-36,-0.10533323,1.1155602e-39,-2.1895289e-47,-9.8066500,0.0000000
0.011253000,0.011253000,0.011253000,0.011253000,0.011253000,0.011253000,0.011253000,0.011253000,0.011253000,-8.9946575e-38,-0.00062090809,1.2549861e-41,-7.9945458e-36,-0.11035423,1.1155602e-39,0.0000000,-9.8066500,2.1382118e-50
0.012253000,0.012253000,0.012253000,0.012253000,0.012253000,0.012253000,0.012253000,0.012253000,0.012253000,-9.7941121e-38,-0.00073616565,1.3665421e-41,-7.9945458e-36,-0.12016088,1.1155602e-39,-2.1895289e-47,-9.8066500,2.1382118e-50
0.013253000,0.013253000,0.013253000,0.013253000,0.013253000,0.013253000,0.013253000,0.013253000,0.013253000,-1.0593567e-37,-0.00086122985,1.4780982e-41,-7.9945458e-36,-0.12996753,1.1155602e-39,-2.1895289e-47,-9.8066500,1.0691059e-50
0.014253000,0.014253000,0.014253000,0.014253000,0.014253000,0.014253000,0.014253000,0.014253000,0.014253000,-1.1393021e-37,-0.00099610071,1.5896542e-41,-7.9945458e-36,-0.13977418,1.1155602e-39,0.0000000,-9.8066500,1.0691059e-50
0.015253000,0.015253000,0.015253000,0.015253000,0.015253000,0.015253000,0.015253000,0.015253000,0.015253000,-1.2192476e-37,-0.0011407782,1.7012102e-41,-7.9945458e-36,-0.14958083,1.1155602e-39,-4.3790577e-47,-9.8066500,2.1382118e-50
0.016253000,0.016253000,0.016253000,0.016253000,0.016253000,0.016253000,0.016253000,0.016253000,0.016253000,-1.2991930e-37,-0.0012952624,1.8127662e-41,-7.9945458e-36,-0.15938748,1.1155602e-39,0.0000000,-9.8066500,0.0000000
0.017253000,0.017253000,0.017253000,0.017253000,0.017253000,0.017253000,0.017253000,0.017253000,0.017253000,-1.3791385e-37,-0.0014595532,1.9243222e-41,-7.9945458e-36,-0.16919413,1.1155602e-39,4.3790577e-47,-9.8066500,-2.1382118e-50
0.018253000,0.018253000,0.018253000,0.018253000,0.018253000,0.018253000,0.018253000,0.018253000,0.018253000,-1.4590840e-37,-0.0016336506,2.0358783e-41,-7.9945458e-36,-0.17900078,1.1155602e-39,4.3790577e-47,-9.8066500,-2.1382118e-50
0.019253000,0.019253000,0.019253000,0.019253000,0.019253000,0.019253000,0.019253000,0.019253000,0.019253000,-1.5390294e-37,-0.0018175547,2.1474343e-41,-7.9945458e-36,-0.18880743,1.1155602e-39,-4.3790577e-47,-9.8066500,-2.1382118e-50
0.020253000,0.020253000,0.020253000,0.020253000,0.020253000,0.020253000,0.020253000,0.020253000,0.020253000,-1.6189749e-37,-0.0020112655,2.2589903e-41,-7.9945458e-36,-0.19861408,1.1155602e-39,-4.3790577e-47,-9.8066500,-2.1382118e-50
0.021253000,0.021253000,0.021253000,0.021253000,0.021253000,0.021253000,0.021253000,0.021253000,0.021253000,-1.6989203e-37,-0.0022147829,2.3705463e-41,-7.9945458e-36,-0.20842073,1.1155602e-39,-4.3790577e-47,-9.8066500,-4.2764235e-50
0.022253000,0.022253000,0.022253000,0.022253000,0.022253000,0.022253000,0.022253000,0.022253000,0.022253000,-1.7788658e-37,-0.0024281070,2.4821023e-41,-7.9945458e-36,-0.21822738,1.1155602e-39,-1.3137173e-46,-9.8066500,-4.2764235e-50
0.023253000,0.023253000,0.023253000,0.023253000,0.023253000,0.023253000,0.023253000,0.023253000,0.023253000,-1.8588113e-37,-0.0026512377,2.5936584e-41,-7.9945458e-36,-0.22803403,1.1155602e-39,-1.3137173e-46,-9.8066500,-4.2764235e-50
0.024253000,0.024253000,0.024253000,0.024253000,0.024253000,0.024253000,0.024253000,0.024253000,0.024253000,-1.9387567e-37,-0.0028841750,2.7052144e-41,-7.9945458e-36,-0.23784068,1.1155602e-39,-8.7581154e-47,-9.8066500,-2.1382118e-50
0.025253000,0.025253000,0.025253000,0.025253000,0.025253000,0.025253000,0.025253000,0.025253000,0.025253000,-2.0187022e-37,-0.0031269190,2.8167704e-41,-7.9945458e-36,-0.24764733,1.1155602e-39,-4.3790577e-47,-9.8066500,-2.1382118e-50
0.026253000,0.026253000,0.026253000,0.026253000,0.026253000,0.026253000,0.026253000,0.026253000,0.026253000,-2.0986476e-37,-0.0033794697,2.9283264e-41,-7.9945458e-36,-0.25745398,1.1155602e-39,-4.3790577e-47,-9.8066500,0.0000000
0.027253000,0.027253000,0.027253000,0.027253000,0.027253000,0.027253000,0.027253000,0.027253000,0.027253000,-2.1785931e-37,-0.0036418270,3.0398824e-41,-7.9945458e-36,-0.26726063,1.1155602e-39,-8.7581154e-47,-9.8066500,0.0000000
0.028253000,0.028253000,0.028253000,0.028253000,0.028253000,0.028253000,0.028253000,0.028253000,0.028253000,-2.2585385e-37,-0.0039139910,3.1514384e-41,-7.9945458e-36,-0.27706728,1.1155602e-39,-8.7581154e-47,-9.8066500,-2.1382118e-50
0.029253000,0.029253000,0.029253000,0.029253000,0.029253000,0.029253000,0.029253000,0.029253000,0.029253000,-2.3384840e-37,-0.0041959616,3.2629945e-41,-7.9945458e-36,-0.28687393,1.1155602e-39,0.0000000,-9.8066500,-4.2764235e-50
0.030253000,0.030253000,0.030253000,0.030253000,0.030253000,0.030253000,0.030253000,0.030253000,0.030253000,-2.4184295e-37,-0.0044877388,3.3745505e-41,-7.9945458e-36,-0.29668058,1.1155602e-39,-8.7581154e-47,-9.8066500,4.2764235e-50
0.031253000,0.031253000,0.031253000,0.031253000,0.031253000,0.031253000,0.031253000,0.031253000,0.031253000,-2.4983749e-37,-0.0047893227,3.4861065e-41,-7.9945458e-36,-0.30648723,1.1155602e-39,0.0000000,-9.8066500,-4.2764235e-50
0.032253000,0.032253000,0.032253000,0.032253000,0.032253000,0.032253000,0.032253000,0.032253000,0.032253000,-2.5783204e-37,-0.0051007133,3.5976625e-41,-7.9945458e-36,-0.31629388,1.1155602e-39,0.0000000,-9.8066500,4.2764235e-50
0.033253000,0.033253000,0.033253000,0.033253000,0.033253000,0.033253000,0.033253000,0.033253000,0.033253000,-2.6582658e-37,-0.0054219105,3.7092185e-41,-7.9945458e-36,-0.32610053,1.1155602e-39,-8.7581154e-47,-9.8066500,-4.2764235e-50
0.034253000,0.034253000,0.034253000,0.034253000,0.034253000,0.034253000,0.034253000,0.034253000,0.034253000,-2.7382113e-37,-0.0057529144,3.8207746e-41,-7.9945458e-36,-0.33590718,1.1155602e-39,0.0000000,-9.8066500,0.0000000
0.035253000,0.035253000,0.035253000,0.035253000,0.035253000,0.035253000,0.035253000,0.035253000,0.035253000,-2.8181567e-37,-0.0060937249,3.9323306e-41,-7.9945458e-36,-0.34571383,1.1155602e-39,8.7581154e-47,-9.8066500,0.0000000
0.036253000,0.036253000,0.036253000,0.036253000,0.036253000,0.036253000,0.036253000,0.036253000,0.036253000,-2.8981022e-37,-0.0064443420,4.0438866e-41,-7.9945458e-36,-0.35552048,1.1155602e-39,0.0000000,-9.8066500,0.0000000
0.037253000,0.037253000,0.037253000,0.037253000,0.037253000,0.037253000,0.037253000,0.037253000,0.037253000,-2.9780477e-37,-0.0068047658,4.1554426e-41,-7.9945458e-36,-0.36532713,1.1155602e-39,0.0000000,-9.8066500,0.0000000
0.038253000,0.038253000,0.038253000,0.038253000,0.038253000,0.038253000,0.038253000,0.038253000,0.038253000,-3.0579931e-37,-0.0071749963,4.2669986e-41,-7.9945458e-36,-0.37513378,1.1155602e-39,-8.7581154e-47,-9.8066500,-4.2764235e-50
0.039253000,0.039253000,0.039253000,0.039253000,0.039253000,0.039253000,0.039253000,0.039253000,0.039253000,-3.1379386e-37,-0.0075550334,4.3785547e-41,-7.9945458e-36,-0.38494043,1.1155602e-39,0.0000000,-9.8066500,4.2764235e-50
0.040253000,0.040253000,0.040253000,0.040253000,0.040253000,0.040253000,0.040253000,0.040253000,0.040253000,-3.2178840e-37,-0.0079448772,4.4901107e-41,-7.9945458e-36,-0.39474708,1.1155602e-39,8.7581154e-47,-9.8066500,-4.2764235e-50
0.041253000,0.041253000,0.041253000,0.041253000,0.041253000,0.041253000,0.041253000,0.041253000,0.041253000,-3.2978295e-37,-0.0083445276,4.6016667e-41,-7.9945458e-36,-0.40455373,1.1155602e-39,0.0000000,-9.8066500,4.2764235e-50
0.042253000,0.042253000,0.042253000,0.042253000,0.042253000,0.042253000,0.042253000,0.042253000,0.042253000,-3.3777750e-37,-0.0087539846,4.7132227e-41,-7.9945458e-36,-0.41436038,1.1155602e-39,0.0000000,-9.8066500,0.0000000
0.043253000,0.043253000,0.043253000,0.043253000,0.043253000,0.043253000,0.043253000,0.043253000,0.043253000,-3.4577204e-37,-0.0091732483,4.8247787e-41,-7.9945458e-36,-0.42416703,1.1155602e-39,-8.7581154e-47,-9.8066500,0.0000000
0.044253000,0.044253000,0.044253000,0.044253000,0.044253000,0.044253000,0.044253000,0.044253000,0.044253000,2.9740418e-10,-0.0096021603,6.6214645e-09,4.4610627e-07,-0.43373612,9.9321967e-06,0.00029740418,-9.6482758,0.0066214645
0.045253000,0.045253000,0.045253000,0.045253000,0.045253000,0.045253000,0.045253000,0.045253000,0.045253000,4.3084797e-10,-0.010040635,2.2193988e-08,5.1463599e-08,-0.44325631,2.0048054e-05,-0.00016396039,-9.5628813,0.0089510595
0.046253000,0.046253000,0.046253000,0.046253000,0.046253000,0.046253000,0.046253000,0.046253000,0.046253000,2.2578432e-10,-0.010488618,4.0975702e-08,-3.7431737e-07,-0.45273728,2.0386308e-05,-0.00033850744,-9.5082767,0.0032091891
0.047253000,0.047253000,0.047253000,0.047253000,0.047253000,0.047253000,0.047253000,0.047253000,0.047253000,-3.8810082e-10,-0.010946064,6.3353087e-08,-8.1829590e-07,-0.46217640,2.4175222e-05,-0.00040882150,-9.4621743,0.0035956723
0.048253000,0.048253000,0.048253000,0.048253000,0.048253000,0.048253000,0.048253000,0.048253000,0.048253000,-1.2700022e-09,-0.011412923,8.7026460e-08,-1.0159094e-06,-0.47156586,2.4321366e-05,-0.00026801619,-9.4136992,0.0012959872
0.049253000,0.049253000,0.049253000,0.049253000,0.049253000,0.049253000,0.049253000,0.049253000,0.049253000,-1.8992709e-09,-0.011889136,1.1538263e-07,-5.0295245e-07,-0.48088983,3.0697570e-05,0.00025263259,-9.3538742,0.0046827980
0.050253000,0.050253000,0.050253000,0.050253000,0.050253000,0.050253000,0.050253000,0.050253000,0.050253000,-1.9692072e-09,-0.012374623,1.4732438e-07,2.0972991e-07,-0.49012429,3.3734539e-05,0.00055933244,-9.2742702,0.0035855789
0.051253000,0.051253000,0.051253000,0.051253000,0.051253000,0.051253000,0.051253000,0.051253000,0.051253000,-1.2333728e-09,-0.012869286,1.8588106e-07,1.1387197e-06,-0.49925085,4.1864152e-05,0.00080577069,-9.1757960,0.0066149347
0.052253000,0.052253000,0.052253000,0.052253000,0.052253000,0.052253000,0.052253000,0.052253000,0.052253000,-6.0618664e-10,-0.013373014,2.2757552e-07,5.7286211e-07,-0.50826087,4.3263347e-05,-0.00010864818,-9.0652769,0.0031377752
0.053253000,0.053253000,0.053253000,0.053253000,0.053253000,0.053253000,0.053253000,0.053253000,0.053253000,-7.3673564e-10,-0.013885674,2.6761191e-07,-5.0941660e-07,-0.51712582,3.9207357e-05,-0.00075773520,-8.9317256,-0.0016580683
0.054253000,0.054253000,0.054253000,0.054253000,0.054253000,0.054253000,0.054253000,0.054253000,0.054253000,-1.9502995e-09,-0.014407120,3.0782557e-07,-1.7550712e-06,-0.52583991,4.0302280e-05,-0.0010830148,-8.7866317,0.00017725959
0.055253000,0.055253000,0.055253000,0.055253000,0.055253000,0.055253000,0.055253000,0.055253000,0.055253000,-4.4125252e-09,-0.014937184,3.5174332e-07,-3.0865568e-06,-0.53437273,4.5769801e-05,-0.0012486620,-8.6174293,0.0037041005
0.056253000,0.056253000,0.056253000,0.056253000,0.056253000,0.056253000,0.056253000,0.056253000,0.056253000,-7.2301800e-09,-0.015475657,4.0122703e-07,-2.9953693e-06,-0.54267721,5.2266690e-05,-0.00035542901,-8.4087923,0.0055659590
0.057253000,0.057253000,0.057253000,0.057253000,0.057253000,0.057253000,0.057253000,0.057253000,0.057253000,-8.8600421e-09,-0.016022295,4.5707008e-07,-1.0359658e-06,-0.55071951,5.9022732e-05,0.0011877927,-8.1644680,0.0063593475
0.058253000,0.058253000,0.058253000,0.058253000,0.058253000,0.058253000,0.058253000,0.058253000,0.058253000,-1.1166334e-08,-0.016576878,5.1360538e-07,-2.6445075e-06,-0.55855695,5.6881413e-05,-0.00067643025,-7.9464466,0.00069223707
0.059253000,0.059253000,0.059253000,0.059253000,0.059253000,0.059253000,0.059253000,0.059253000,0.059253000,-1.2135927e-08,-0.017139139,5.6811871e-07,-3.0124281e-07,-0.56609858,5.3502349e-05,0.0013366997,-7.6765690,-0.0020219636
0.060253000,0.060253000,0.060253000,0.060253000,0.060253000,0.060253000,0.060253000,0.060253000,0.060253000,-1.0739584e-08,-0.017708763,6.2018275e-07,2.5793106e-06,-0.57330675,5.0839397e-05,0.0023659355,-7.3643008,-0.0024492895
0.061253000,0.061253000,0.061253000,0.061253000,0.061253000,0.061253000,0.061253000,0.061253000,0.061253000,-1.0017857e-08,-0.018285433,6.7252061e-07,3.8441882e-07,-0.58019186,5.2474763e-05,-0.00067461601,-7.0448413,0.00027381404
0.062253000,0.062253000,0.062253000,0.062253000,0.062253000,0.062253000,0.062253000,0.062253000,0.062253000,-1.1551398e-08,-0.018868776,7.2518774e-07,-2.6611740e-06,-0.58668013,5.2831773e-05,-0.0022552672,-6.6737949,0.00032927833
0.063253000,0.063253000,0.063253000,0.063253000,0.063253000,0.063253000,0.063253000,0.063253000,0.063253000,-1.6300305e-08,-0.019458447,7.8127822e-07,-6.3565909e-06,-0.59283490,5.7802144e-05,-0.0032153671,-6.3277816,0.0034233401
